Date,Category,Brand,Day_of_Week,Holiday_Indicator,Past_Purchase_Trends,Price,Discount,Competitor_Price,Sales_Quantity
17/08/24,Sports,BrandB,5,0,8.4,439.69,7.85,233.89,283
17/08/24,Sports,BrandB,5,0,91,137.3,32.22,61.46,30
28/07/24,Sports,BrandB,6,1,27.4,462.15,41.86,142.1,
24/07/24,Sports,BrandB,2,0,42.3,336.3,22.01,371.43,300
24/07/24,Sports,BrandB,2,0,75.2,471.56,16.82,337.29,35
24/07/24,Sports,BrandB,2,0,74.7,65.51,36.92,368.79,376
20/07/24,Sports,BrandB,5,0,77.6,483.7,31.11,343.11,114
20/07/24,Sports,BrandB,5,0,50.4,300.05,36.72,244.5,252
16/07/24,Sports,BrandB,1,0,85.6,383.46,37.66,254.76,420
16/07/24,Sports,BrandB,1,0,97.5,382.78,45.37,398.39,151
8/7/2024,Sports,BrandB,0,0,52,393.03,12.19,321.17,21
4/7/2024,Sports,BrandB,3,0,93.1,282.69,39.99,435.12,371
30/06/24,Sports,BrandB,6,1,97.2,372.99,16.77,432.48,282
22/06/24,Sports,BrandB,5,0,53.8,262.31,15.4,123.62,370
18/06/24,Sports,BrandB,1,0,68,286.08,35.56,145.59,161
18/06/24,Sports,BrandB,1,0,88.5,498.83,49.41,350.67,364
14/06/24,Sports,BrandB,4,0,29.1,361.93,8.26,412.23,426
14/06/24,Sports,BrandB,4,0,13.7,437.28,10.66,300.75,13
10/6/2024,Sports,BrandB,0,0,46.5,88.94,32.57,362.59,180
10/6/2024,Sports,BrandB,0,0,39.5,233.64,28.83,69.57,447
10/6/2024,Sports,BrandB,0,0,59.6,273.7,20.66,196.3,270
2/6/2024,Sports,BrandB,6,1,85,59.74,13.24,341.58,464
2/6/2024,Sports,BrandB,6,1,97.6,402.91,8.9,223.9,87
2/6/2024,Sports,BrandB,6,1,24.5,488.58,14.48,469.87,477
2/6/2024,Sports,BrandB,6,1,8.4,152.74,11.49,395.11,324
29/05/24,Sports,BrandB,2,0,87.1,145.42,24.98,203.43,425
25/05/24,Sports,BrandB,5,0,86.3,313.74,40.81,345,310
21/05/24,Sports,BrandB,1,0,78.2,53.11,28.03,322.46,172
21/05/24,Sports,BrandB,1,0,61.8,332.7,40.26,110.85,339
17/05/24,Sports,BrandB,4,0,77.6,237.07,40.47,390.93,54
17/05/24,Sports,BrandB,4,0,42.4,83.93,34.2,239.98,169
17/05/24,Sports,BrandB,4,0,5.4,295.81,48.1,293.41,113
13/05/24,Sports,BrandB,0,0,19.5,279.16,38.84,170.11,187
13/05/24,Sports,BrandB,0,0,59,398.77,27.04,174.19,381
13/05/24,Sports,BrandB,0,0,18.7,99.37,27.22,236.4,453
9/5/2024,Sports,BrandB,3,0,40.3,94.43,48.57,391.34,165
5/5/2024,Sports,BrandB,6,1,24.1,84.15,36.75,470.92,304
1/5/2024,Sports,BrandB,2,0,70.3,232.57,35.95,288.68,295
1/5/2024,Sports,BrandB,2,0,64.7,199.65,25.76,314.59,482
27/04/24,Sports,BrandB,5,0,98.6,371.7,20.87,475.31,90
19/04/24,Sports,BrandB,4,0,94.9,292.64,15.38,261.77,435
19/04/24,Sports,BrandB,4,0,69.4,216.84,22.13,149.87,17
15/04/24,Sports,BrandB,0,0,33.1,228.22,22.53,104.34,489
15/04/24,Sports,BrandB,0,0,58.4,402.88,34.75,143.74,47
15/04/24,Sports,BrandB,0,0,52.1,376.34,38.41,266.25,190
11/4/2024,Sports,BrandB,3,0,64.7,367.09,43.63,437.45,494
11/4/2024,Sports,BrandB,3,0,52.3,245.93,32.08,195.4,140
3/4/2024,Sports,BrandB,2,0,64.4,171.54,27.56,204.19,161
30/03/24,Sports,BrandB,5,0,11.7,102.86,45.94,309.9,125
26/03/24,Sports,BrandB,1,0,70.3,341.06,47.76,327.19,489
18/03/24,Sports,BrandB,0,0,29.9,276.79,25.07,476.59,139
18/03/24,Sports,BrandB,0,0,20.2,264.54,23.14,266.72,376
14/03/24,Sports,BrandB,3,0,40.6,180.62,28.5,164.87,420
6/3/2024,Sports,BrandB,2,0,17.3,94.62,26.83,331.33,112
2/3/2024,Sports,BrandB,5,0,65,401.9,38.34,59.66,331
27/02/24,Sports,BrandB,1,0,92.5,344.51,28.07,446.01,334
27/02/24,Sports,BrandB,1,0,99.2,113.27,37.93,56.01,124
27/02/24,Sports,BrandB,1,0,90.9,272.75,47.78,424.14,33
27/02/24,Sports,BrandB,1,0,96,384.2,30.25,65.03,448
23/02/24,Sports,BrandB,4,0,13.2,306.06,19.91,426.37,364
23/02/24,Sports,BrandB,4,0,11.9,434.43,9.13,458.6,317
23/02/24,Sports,BrandB,4,0,91.7,64.11,37.41,318.39,162
19/02/24,Sports,BrandB,0,0,73.3,493.66,6.58,186.46,149
15/02/24,Sports,BrandB,3,0,60.7,329.52,30.45,97.27,418
15/02/24,Sports,BrandB,3,0,76.7,203.75,37.84,298.74,422
15/02/24,Sports,BrandB,3,0,60.2,457.56,35.18,269.7,153
11/2/2024,Sports,BrandB,6,1,23.9,450.4,18.15,49.66,140
7/2/2024,Sports,BrandB,2,0,91.7,448.51,5.7,81.01,166
3/2/2024,Sports,BrandB,5,0,36.8,450.84,49.98,382.95,422
30/01/24,Sports,BrandB,1,0,32.7,495.76,42.63,81.34,243
30/01/24,Sports,BrandB,1,0,43,172.65,14.37,129.28,106
22/01/24,Sports,BrandB,0,0,54.2,399.95,25.53,345.2,478
14/01/24,Sports,BrandB,6,1,74.7,207.48,37.73,365.64,284
14/01/24,Sports,BrandB,6,1,49.3,317.99,7.15,448,281
29/12/23,Sports,BrandB,4,0,82.3,137.93,8.65,251.75,55
29/12/23,Sports,BrandB,4,0,50.1,226.07,22.78,292,71
25/12/23,Sports,BrandB,0,0,63.6,357.75,22.71,419.13,117
25/12/23,Sports,BrandB,0,0,74.8,141.29,22.54,462.73,428
25/12/23,Sports,BrandB,0,0,47.5,359.19,42.74,188.67,193
21/12/23,Sports,BrandB,3,0,22.2,72.23,9.34,293.66,114
17/12/23,Sports,BrandB,6,1,76.8,477.17,16.28,241.05,199
17/12/23,Sports,BrandB,6,1,40,155.79,5.09,333.88,84
13/12/23,Sports,BrandB,2,0,30.2,382.34,5.43,259.1,488
9/12/2023,Sports,BrandB,5,0,48.1,91.26,31.67,292.67,125
1/12/2023,Sports,BrandB,4,0,82.1,213.61,43.04,162.96,301
1/12/2023,Sports,BrandB,4,0,69.8,193.83,39.81,233.76,351
1/12/2023,Sports,BrandB,4,0,9,488.66,24.65,265.62,54
1/12/2023,Sports,BrandB,4,0,93.8,133.03,36.25,464.35,463
1/12/2023,Sports,BrandB,4,0,68.8,111.41,34.15,137.64,390
27/11/23,Sports,BrandB,0,0,99.7,216.78,35.28,326.83,398
27/11/23,Sports,BrandB,0,0,69.9,112.65,12.07,427.77,117
23/11/23,Sports,BrandB,3,0,16.4,132.14,6.9,291.49,149
23/11/23,Sports,BrandB,3,0,65.6,176.63,28.57,49.79,265
11/11/2023,Sports,BrandB,5,0,22.9,267.74,13.24,163.83,33
7/11/2023,Sports,BrandB,1,0,52.6,64.9,29.07,440.42,136
7/11/2023,Sports,BrandB,1,0,66.3,231.08,28.33,388.22,428
3/11/2023,Sports,BrandB,4,0,33.8,493.78,48.37,473.42,258
3/11/2023,Sports,BrandB,4,0,6.3,210.71,27.47,250.79,270
30/10/23,Sports,BrandB,0,0,30,307.67,18.21,391.57,19
30/10/23,Sports,BrandB,0,0,68.2,64.47,37.87,233.65,347
26/10/23,Sports,BrandB,3,0,18.6,258.63,28.08,348.76,287
26/10/23,Sports,BrandB,3,0,89.3,352.07,19.24,182.68,334
18/10/23,Sports,BrandB,2,0,58.8,167.73,43.33,165.77,429
18/10/23,Sports,BrandB,2,0,63.3,444.53,14.76,330.62,274
18/10/23,Sports,BrandB,2,0,80,172.58,12.03,363.29,473
10/10/2023,Sports,BrandB,1,0,34.4,86.14,25.56,364.19,484
6/10/2023,Sports,BrandB,4,0,35.8,148.51,24.79,387.11,150
6/10/2023,Sports,BrandB,4,0,68.4,450.67,31.67,175.75,120
2/10/2023,Sports,BrandB,0,0,33.9,447.33,41.59,321.71,278
28/09/23,Sports,BrandB,3,0,72.6,261.34,13.29,128.83,397
28/09/23,Sports,BrandB,3,0,69.1,390.01,46.77,454.2,89
24/09/23,Sports,BrandB,6,1,44,337.71,41.86,424.72,400
20/09/23,Sports,BrandB,2,0,12.6,390.06,7.12,478.98,421
20/09/23,Sports,BrandB,2,0,20.9,490.63,42.24,230.34,405
20/09/23,Sports,BrandB,2,0,58.4,414.45,12.12,281.48,125
16/09/23,Sports,BrandB,5,0,72.7,366.4,17.9,138.23,434
16/09/23,Sports,BrandB,5,0,35.3,374.34,16.6,450.67,328
12/9/2023,Sports,BrandB,1,0,49.4,71.29,30.62,242.52,88
12/9/2023,Sports,BrandB,1,0,57.3,265.64,15.96,262.76,20
4/9/2023,Sports,BrandB,0,0,99.5,103.23,20.86,119.23,149
31/08/23,Sports,BrandB,3,0,23.4,492.24,48.04,475.51,155
27/08/23,Sports,BrandB,6,1,95.3,495.85,26.28,221.7,160
23/08/23,Sports,BrandB,2,0,28.6,462.7,38.31,452.52,415
23/08/23,Sports,BrandB,2,0,94.7,80.28,5.12,154.66,368
15/08/23,Sports,BrandB,1,0,61.7,306.21,5.18,308.28,491
15/08/23,Sports,BrandB,1,0,92.1,393.74,12.21,105.79,341
7/8/2023,Sports,BrandB,0,0,68.1,450.32,49.42,120.78,295
7/8/2023,Sports,BrandB,0,0,94.7,364.55,34.87,258.39,283
7/8/2023,Sports,BrandB,0,0,58.2,260.47,31.63,367.07,204
7/8/2023,Sports,BrandB,0,0,17.7,425.34,25.93,394.04,172
3/8/2023,Sports,BrandB,3,0,21.6,147.85,12.58,249.81,334
3/8/2023,Sports,BrandB,3,0,97.9,481.2,21.06,202.72,413
26/07/23,Sports,BrandB,2,0,47.5,211.04,5.8,447.78,392
26/07/23,Sports,BrandB,2,0,69.4,102.41,44.99,420.78,234
22/07/23,Sports,BrandB,5,0,55,92.34,45.53,257.41,26
18/07/23,Sports,BrandB,1,0,70.3,202.34,39.04,375.82,186
14/07/23,Sports,BrandB,4,0,57.8,193.15,46.85,479.55,376
14/07/23,Sports,BrandB,4,0,79,76.44,14.95,452.6,72
14/07/23,Sports,BrandB,4,0,28.3,475.67,19.58,431.46,163
10/7/2023,Sports,BrandB,0,0,87.2,345.19,30.66,327.89,274
28/06/23,Sports,BrandB,2,0,61.1,310.18,17.72,416.23,56
24/06/23,Sports,BrandB,5,0,9.5,155.51,43.86,62.05,75
24/06/23,Sports,BrandB,5,0,7.6,410.04,28.04,338.24,465
16/06/23,Sports,BrandB,4,0,10.5,159.5,34.97,329.4,101
12/6/2023,Sports,BrandB,0,0,77.4,208.48,40.92,233.93,423
12/6/2023,Sports,BrandB,0,0,63.1,194.59,26.8,288.29,451
12/6/2023,Sports,BrandB,0,0,37.8,301.01,6.61,242.47,454
4/6/2023,Sports,BrandB,6,1,29.2,218.62,45.99,81.98,471
31/05/23,Sports,BrandB,2,0,70.9,198.07,42.73,479.98,271
27/05/23,Sports,BrandB,5,0,8.4,110.54,10.18,228.48,187
23/05/23,Sports,BrandB,1,0,60.2,329.78,20.47,237.41,345
23/05/23,Sports,BrandB,1,0,81.4,89.69,40.35,215.95,233
23/05/23,Sports,BrandB,1,0,39.6,304,46.83,191.65,206
19/05/23,Sports,BrandB,4,0,47.8,331.4,17.89,128.65,275
19/05/23,Sports,BrandB,4,0,87.7,137.19,12.65,469.94,446
15/05/23,Sports,BrandB,0,0,62,121.57,28.53,378.37,306
15/05/23,Sports,BrandB,0,0,15.4,134.87,39.32,344.45,482
15/05/23,Sports,BrandB,0,0,86.1,338.85,43.16,187.95,283
15/05/23,Sports,BrandB,0,0,83.6,249.73,36.7,87.11,459
7/5/2023,Sports,BrandB,6,1,77.3,401.18,43.11,376.24,211
3/5/2023,Sports,BrandB,2,0,17.9,423.86,49.57,409.96,488
3/5/2023,Sports,BrandB,2,0,16.5,237.49,28.66,95.66,409
29/04/23,Sports,BrandB,5,0,31.7,175.17,20.25,93.51,241
25/04/23,Sports,BrandB,1,0,48.4,470.85,20.78,364.87,112
17/04/23,Sports,BrandB,0,0,70.1,227.31,20.63,234.94,328
9/4/2023,Sports,BrandB,6,1,92.7,217.6,28.05,48.31,328
28/03/23,Sports,BrandB,1,0,79.4,199.15,36.49,117.42,416
24/03/23,Sports,BrandB,4,0,66.5,390.53,41.91,50.72,197
20/03/23,Sports,BrandB,0,0,91.3,249.16,6.95,57.52,
16/03/23,Sports,BrandB,3,0,93.2,108.43,22.44,186.22,384
12/3/2023,Sports,BrandB,6,1,32.5,451.2,21.34,210.27,32
12/3/2023,Sports,BrandB,6,1,23.3,234.9,49.01,114.67,471
8/3/2023,Sports,BrandB,2,0,75.7,233,13.64,333.19,381
4/3/2023,Sports,BrandB,5,0,19.5,379.71,33.02,109.27,134
24/02/23,Sports,BrandB,4,0,98.8,370.39,37.49,215.43,
24/02/23,Sports,BrandB,4,0,50.3,375.36,29.85,279.87,106
20/02/23,Sports,BrandB,0,0,38.8,416.63,28.42,76.06,421
20/02/23,Sports,BrandB,0,0,79.3,217.74,7.4,173.24,309
16/02/23,Sports,BrandB,3,0,38.3,257.24,40.74,199.89,435
12/2/2023,Sports,BrandB,6,1,77,391.3,31.18,255.05,192
8/2/2023,Sports,BrandB,2,0,77.8,172.7,40.42,339.95,296
31/01/23,Sports,BrandB,1,0,35.2,266.29,38.74,261.77,106
31/01/23,Sports,BrandB,1,0,89.1,270.89,10.22,389.35,33
27/01/23,Sports,BrandB,4,0,40.9,447.11,14.47,147.74,484
23/01/23,Sports,BrandB,0,0,87.4,264.12,14.18,202.73,297
19/01/23,Sports,BrandB,3,0,9.3,463.34,41.68,435.72,99
19/01/23,Sports,BrandB,3,0,50.7,273.9,5.26,451.22,417
19/01/23,Sports,BrandB,3,0,29.7,215.38,29.59,214.84,231
11/1/2023,Sports,BrandB,2,0,70.2,50.81,22.08,313.57,219
7/1/2023,Sports,BrandB,5,0,78.7,219.03,42.68,175.53,468
30/12/22,Sports,BrandB,4,0,36.7,206.32,34.23,384.93,424
26/12/22,Sports,BrandB,0,0,62.9,407.19,32.49,226.39,39
22/12/22,Sports,BrandB,3,0,7.8,126.58,13.09,411.88,323
18/12/22,Sports,BrandB,6,1,24.1,294.23,25.35,288.72,418
10/12/2022,Sports,BrandB,5,0,75.4,300.71,48.4,108.29,384
10/12/2022,Sports,BrandB,5,0,18.9,399.26,45.25,464.48,411
2/12/2022,Sports,BrandB,4,0,82,396.42,37.87,146.67,318
2/12/2022,Sports,BrandB,4,0,71.6,466.35,37.05,383.1,338
28/11/22,Sports,BrandB,0,0,54.9,274.1,21.72,333.8,112
28/11/22,Sports,BrandB,0,0,79.6,133.34,21.45,297.08,464
24/11/22,Sports,BrandB,3,0,19.3,434.87,43.39,222.38,129
20/11/22,Sports,BrandB,6,1,50.1,227.4,23.55,128.8,253
16/11/22,Sports,BrandB,2,0,33,466.81,45.19,113.4,349
16/11/22,Sports,BrandB,2,0,94,275.04,10.48,468.09,95
16/11/22,Sports,BrandB,2,0,16,174.1,9.23,140.63,236
12/11/2022,Sports,BrandB,5,0,88.5,230.36,45.98,175.79,431
8/11/2022,Sports,BrandB,1,0,82.9,139.11,32.91,400.71,318
8/11/2022,Sports,BrandB,1,0,23.9,263.4,39.68,304.1,369
8/11/2022,Sports,BrandB,1,0,77.7,68.03,24.03,276.42,343
8/11/2022,Sports,BrandB,1,0,81.6,199.55,15.72,294.92,250
8/11/2022,Sports,BrandB,1,0,18.9,169.34,36,183.29,258
8/11/2022,Sports,BrandB,1,0,73.5,374.54,48.33,404.15,69
27/10/22,Sports,BrandB,3,0,16.6,235.61,42.54,294.16,364
19/10/22,Sports,BrandB,2,0,74.8,119.71,28.37,332.21,333
25/09/22,Sports,BrandB,6,1,58.3,114.42,25.66,172.15,310
25/09/22,Sports,BrandB,6,1,45.1,332.13,6.97,152.06,469
21/09/22,Sports,BrandB,2,0,61,359.67,16.4,411.21,242
17/09/22,Sports,BrandB,5,0,91.9,255.21,28.55,389.92,462
17/09/22,Sports,BrandB,5,0,6,264.78,48.09,132.04,394
13/09/22,Sports,BrandB,1,0,16.1,259.77,26.36,149.19,260
9/9/2022,Sports,BrandB,4,0,73.3,68.36,10.46,287.02,260
9/9/2022,Sports,BrandB,4,0,47,240.67,20.6,105.83,435
1/9/2022,Sports,BrandB,3,0,14.2,186.28,24.66,94.47,300
24/08/22,Sports,BrandB,2,0,67.8,380.51,23.5,193.4,
20/08/22,Sports,BrandB,5,0,50.3,102.04,36.25,182.26,168
16/08/22,Sports,BrandB,1,0,21.6,188.13,49.51,62.39,45
12/8/2022,Sports,BrandB,4,0,68.7,439.63,47.8,119.54,279
8/8/2022,Sports,BrandB,0,0,94.1,302.47,30.36,457.83,108
8/8/2022,Sports,BrandB,0,0,97.2,155.4,22.86,382.26,11
8/8/2022,Sports,BrandB,0,0,6.1,319.25,43.93,256.75,221
4/8/2022,Sports,BrandB,3,0,32.5,391.13,17.99,260.91,173
31/07/22,Sports,BrandB,6,1,64.1,140.2,12.89,55.65,29
19/07/22,Sports,BrandB,1,0,81.2,101.14,47.98,280.36,384
11/7/2022,Sports,BrandB,0,0,63.5,59.99,33.56,275.22,22
11/7/2022,Sports,BrandB,0,0,11.8,230.69,10.58,182.74,176
7/7/2022,Sports,BrandB,3,0,38.1,230.73,13.66,90.21,315
29/06/22,Sports,BrandB,2,0,31.5,373.94,39.72,189.54,151
29/06/22,Sports,BrandB,2,0,29.8,96.73,46.5,161.17,489
29/06/22,Sports,BrandB,2,0,37.5,380.53,23.77,299.23,230
29/06/22,Sports,BrandB,2,0,84.4,267.54,44.3,429.79,156
17/06/22,Sports,BrandB,4,0,45.8,272.95,29.48,119.19,242
13/06/22,Sports,BrandB,0,0,65.5,127.28,34.93,140.68,247
5/6/2022,Sports,BrandB,6,1,38.5,90.35,28.78,282.05,276
5/6/2022,Sports,BrandB,6,1,80.4,292.94,16.21,105.74,
5/6/2022,Sports,BrandB,6,1,60.2,166.97,35.01,243.12,367
24/05/22,Sports,BrandB,1,0,31.1,344.1,32.52,402.51,497
24/05/22,Sports,BrandB,1,0,61,184.12,12.39,54.78,34
20/05/22,Sports,BrandB,4,0,97.5,212.12,39.98,391.97,429
20/05/22,Sports,BrandB,4,0,9.3,252.98,10.44,67.23,209
16/05/22,Sports,BrandB,0,0,90,457.69,44.6,195.32,139
12/5/2022,Sports,BrandB,3,0,26.1,218.6,45.28,416.57,207
12/5/2022,Sports,BrandB,3,0,90.5,321.56,10.12,271.03,130
4/5/2022,Sports,BrandB,2,0,15.6,465.3,29.27,120.07,362
30/04/22,Sports,BrandB,5,0,74.3,68.92,40.06,164.66,319
30/04/22,Sports,BrandB,5,0,66.5,124.8,35.24,300.82,69
18/04/22,Sports,BrandB,0,0,27.4,362.44,6.12,343.87,123
14/04/22,Sports,BrandB,3,0,95.1,404.13,6.74,222.79,11
14/04/22,Sports,BrandB,3,0,18.5,337.75,35.26,281.87,
10/4/2022,Sports,BrandB,6,1,21.8,499.04,5.65,182.98,285
10/4/2022,Sports,BrandB,6,1,73.1,176.27,16.38,213.24,123
6/4/2022,Sports,BrandB,2,0,97.3,223.84,40.11,126.66,96
2/4/2022,Sports,BrandB,5,0,89.7,176.78,22.02,178.23,70
2/4/2022,Sports,BrandB,5,0,65.2,84.75,41.16,292.61,57
2/4/2022,Sports,BrandB,5,0,86.9,253.01,28.22,320.78,110
25/03/22,Sports,BrandB,4,0,32.3,189.99,44.19,253.15,442
25/03/22,Sports,BrandB,4,0,92.6,262.69,13.17,204.13,156
21/03/22,Sports,BrandB,0,0,67.3,205.76,20.05,157.76,185
21/03/22,Sports,BrandB,0,0,79.5,479.32,13.34,449.67,429
21/03/22,Sports,BrandB,0,0,51.6,239.67,23.09,290.46,24
21/03/22,Sports,BrandB,0,0,14.4,125.04,28.4,313.75,470
17/03/22,Sports,BrandB,3,0,42.1,374.97,31.4,232.23,120
13/03/22,Sports,BrandB,6,1,74.2,371.33,33.65,298.6,104
13/03/22,Sports,BrandB,6,1,64.5,146.83,39.14,467.23,328
9/3/2022,Sports,BrandB,2,0,95.5,341.24,19.98,95.08,86
9/3/2022,Sports,BrandB,2,0,78.1,61.67,10.25,66.27,214
9/3/2022,Sports,BrandB,2,0,19.4,425.1,15.54,185.26,287
1/3/2022,Sports,BrandB,1,0,24.5,443.16,17.63,396.91,133
1/3/2022,Sports,BrandB,1,0,85.9,295.12,44.59,221.88,492
25/02/22,Sports,BrandB,4,0,30.9,296.34,7.04,393.63,420
21/02/22,Sports,BrandB,0,0,71.6,429.77,26.17,189.74,441
21/02/22,Sports,BrandB,0,0,47.2,269.41,26.12,451.43,486
17/02/22,Sports,BrandB,3,0,70.1,164.5,22.56,269.06,42
9/2/2022,Sports,BrandB,2,0,93.3,148.28,11.56,354.04,126
5/2/2022,Sports,BrandB,5,0,74.8,82.72,17.12,119.69,231
28/01/22,Sports,BrandB,4,0,9.5,200.1,48.28,54.07,407
28/01/22,Sports,BrandB,4,0,28.7,447.13,45.73,294.67,225
24/01/22,Sports,BrandB,0,0,14.2,337.46,37.16,328.21,323
20/01/22,Sports,BrandB,3,0,43.4,276.4,43.17,133.98,338
20/01/22,Sports,BrandB,3,0,16.9,59.34,38.07,70.26,404
16/01/22,Sports,BrandB,6,1,99,289.34,45.09,161.79,454
12/1/2022,Sports,BrandB,2,0,62,148.32,9.97,272.45,415
8/1/2022,Sports,BrandB,5,0,36.4,270.18,10.16,153.5,303
31/12/21,Sports,BrandB,4,0,40.2,447.75,46.28,341.75,41
31/12/21,Sports,BrandB,4,0,60,120.84,25.18,161.55,309
27/12/21,Sports,BrandB,0,0,60.5,93.54,43.49,310,172
19/12/21,Sports,BrandB,6,1,69.6,461.18,33.37,221.91,72
15/12/21,Sports,BrandB,2,0,46.7,409.03,40.43,223.98,153
15/12/21,Sports,BrandB,2,0,45.8,79.6,40.67,290.36,460
15/12/21,Sports,BrandB,2,0,71.1,352.01,5.8,284.15,212
7/12/2021,Sports,BrandB,1,0,68.5,381.3,6.02,89.08,296
7/12/2021,Sports,BrandB,1,0,55.2,65.9,21.85,158.81,237
7/12/2021,Sports,BrandB,1,0,48.3,360.98,17.3,64.72,88
21/11/21,Sports,BrandB,6,1,8.2,259.25,45.55,137.86,163
17/11/21,Sports,BrandB,2,0,47.4,371.63,9.51,43.88,251
17/11/21,Sports,BrandB,2,0,6.1,126.01,34.39,369.18,262
9/11/2021,Sports,BrandB,1,0,32.5,435.8,37.85,309.45,32
9/11/2021,Sports,BrandB,1,0,55.3,229.49,41.74,390.39,485
9/11/2021,Sports,BrandB,1,0,74.8,68.37,17.24,420.82,382
5/11/2021,Sports,BrandB,4,0,12.7,400.99,38.87,479.62,302
5/11/2021,Sports,BrandB,4,0,98.8,456.75,11.49,224.95,333
1/11/2021,Sports,BrandB,0,0,17.3,302.28,40.21,360.1,76
1/11/2021,Sports,BrandB,0,0,24.2,432.1,30.56,313.88,112
28/10/21,Sports,BrandB,3,0,36.3,490.83,11.48,453.9,378
24/10/21,Sports,BrandB,6,1,80.7,93.98,11.03,86.28,297
8/10/2021,Sports,BrandB,4,0,48.5,176.9,36.55,460.51,58
8/10/2021,Sports,BrandB,4,0,85.5,343.06,43.66,63.52,29
8/10/2021,Sports,BrandB,4,0,31.2,284.07,48.05,187.53,290
4/10/2021,Sports,BrandB,0,0,18.3,185.1,15.87,343.56,132
4/10/2021,Sports,BrandB,0,0,26.3,430.5,10.19,456.68,379
4/10/2021,Sports,BrandB,0,0,83.3,475.76,25.7,291.1,325
30/09/21,Sports,BrandB,3,0,34,378.77,19.64,132.3,360
26/09/21,Sports,BrandB,6,1,62.8,374.61,10.21,205.32,189
18/09/21,Sports,BrandB,5,0,80.3,488.59,15.24,135.14,358
18/09/21,Sports,BrandB,5,0,90.9,400.29,45.94,387.59,
10/9/2021,Sports,BrandB,4,0,36.2,160.64,46.59,108.98,72
6/9/2021,Sports,BrandB,0,0,29.8,294.31,6.85,112.05,146
6/9/2021,Sports,BrandB,0,0,83.2,79.23,43.62,224.03,87
2/9/2021,Sports,BrandB,3,0,58.1,204.87,8.57,277.23,494
25/08/21,Sports,BrandB,2,0,27.1,244.15,32.17,376.11,46
17/08/21,Sports,BrandB,1,0,15.3,186.67,43.75,204.7,455
13/08/21,Sports,BrandB,4,0,59.9,325.22,12.1,284.25,202
5/8/2021,Sports,BrandB,3,0,69,460.38,42.88,158.69,433
1/8/2021,Sports,BrandB,6,1,82.2,229.92,10.21,474.1,264
28/07/21,Sports,BrandB,2,0,78,406.65,6.84,188.26,440
28/07/21,Sports,BrandB,2,0,50,93.01,19.44,397.19,438
20/07/21,Sports,BrandB,1,0,67.5,136.32,25.05,247.05,102
20/07/21,Sports,BrandB,1,0,47.6,377.33,49,85.66,183
12/7/2021,Sports,BrandB,0,0,33.3,384.67,46.65,160.48,445
8/7/2021,Sports,BrandB,3,0,29.4,194.78,48.56,395.47,16
30/06/21,Sports,BrandB,2,0,77.5,215.16,48.51,128.39,387
22/06/21,Sports,BrandB,1,0,99,260.22,28.25,43.03,381
22/06/21,Sports,BrandB,1,0,14.3,173.57,46.73,81.27,420
18/06/21,Sports,BrandB,4,0,93.9,391.44,28.14,252.6,57
14/06/21,Sports,BrandB,0,0,5,442.53,33.21,120.08,424
10/6/2021,Sports,BrandB,3,0,61.5,155.5,27.99,323.66,208
6/6/2021,Sports,BrandB,6,1,20.7,192.37,6.69,407.2,244
2/6/2021,Sports,BrandB,2,0,95.4,328.97,29.98,424.83,
25/05/21,Sports,BrandB,1,0,75.7,271.65,45.38,346.12,50
21/05/21,Sports,BrandB,4,0,85.7,371.7,41.09,453.04,339
21/05/21,Sports,BrandB,4,0,78.3,444.89,49.63,304.87,294
13/05/21,Sports,BrandB,3,0,75.6,294.87,10.79,89.38,192
5/5/2021,Sports,BrandB,2,0,6.9,325.69,34.56,201.29,308
5/5/2021,Sports,BrandB,2,0,15.8,479.15,21.85,299.28,493
1/5/2021,Sports,BrandB,5,0,24.4,457.87,38.11,136.19,451
23/04/21,Sports,BrandB,4,0,67.2,320.41,41.94,440.18,235
23/04/21,Sports,BrandB,4,0,80.9,64.97,41.32,125.23,252
15/04/21,Sports,BrandB,3,0,76.8,199.76,42.99,80.1,223
11/4/2021,Sports,BrandB,6,1,82.4,339.24,8.37,171.85,241
11/4/2021,Sports,BrandB,6,1,43.6,185.52,45.65,379.45,248
7/4/2021,Sports,BrandB,2,0,65.1,284.25,38.59,304.99,183
7/4/2021,Sports,BrandB,2,0,79.6,67.46,16.8,149.92,108
30/03/21,Sports,BrandB,1,0,74.9,293.93,10.73,322.09,273
30/03/21,Sports,BrandB,1,0,93,196.72,16.64,300.7,418
26/03/21,Sports,BrandB,4,0,98.5,254.6,23.64,464.02,53
22/03/21,Sports,BrandB,0,0,48.3,377.01,25.37,192.71,300
22/03/21,Sports,BrandB,0,0,40.7,277.39,5.54,358.62,313
10/3/2021,Sports,BrandB,2,0,93,271.73,34.73,440.39,244
10/3/2021,Sports,BrandB,2,0,7.6,443.03,7.53,55.21,354
2/3/2021,Sports,BrandB,1,0,55.4,287.65,20.06,281.61,66
26/02/21,Sports,BrandB,4,0,9.9,331.48,8.36,451.68,50
22/02/21,Sports,BrandB,0,0,94.3,332.43,7.91,475.03,369
22/02/21,Sports,BrandB,0,0,78.9,465.06,25.7,248.4,204
14/02/21,Sports,BrandB,6,1,29.4,162.45,44.08,452.82,121
14/02/21,Sports,BrandB,6,1,31,439.37,23.28,437.45,340
6/2/2021,Sports,BrandB,5,0,65,380.67,32.96,346.84,489
